Agent_Age,Agent_Rating,Distance_km,Pickup_Lag_min,Hour,DayOfWeek,Weather_enc,Traffic_enc,Vehicle_enc,Area_enc,Category_enc,Delivery_Time
22,4.9,11.91667929885388,1876330.0,17.0,3.0,5,3,1,1,5,130
20,4.8,13.216215992463917,1913770.0,21.0,5.0,2,1,1,1,11,105
26,4.9,6.1469671519338895,1853290.0,15.0,5.0,1,3,1,1,0,130
38,4.8,1.572533729286321,1886415.0,10.0,3.0,2,2,1,1,12,105
25,4.2,3.1053555451188637,1874890.0,8.0,4.0,5,2,0,1,13,90
24,4.6,4.596926091184748,1869130.0,17.0,1.0,0,3,1,1,6,85
26,4.9,10.756165907453589,1837455.0,18.0,2.0,0,3,0,1,9,135
26,4.9,12.233239995053252,1854735.0,22.0,4.0,1,2,2,1,11,95
27,4.7,7.546781220484458,1877765.0,21.0,2.0,2,1,1,1,0,75
26,5.0,3.0732024062611822,1877775.0,8.0,2.0,5,2,1,1,4,70
39,5.0,6.14663364596065,1872010.0,14.0,6.0,1,0,0,1,9,215
36,4.0,7.546670729116101,1883530.0,19.0,5.0,2,1,0,1,4,195
32,4.7,17.29786575291325,1843205.0,23.0,5.0,0,2,0,1,10,27
35,5.0,13.989532967705536,1867695.0,20.0,2.0,3,1,0,1,2,200
25,4.5,3.1046320933512375,1863375.0,11.0,5.0,1,0,1,1,0,145
27,3.3,20.070963243244915,1908015.0,22.0,2.0,0,2,2,1,1,195
29,4.6,20.851862908260976,1836015.0,23.0,2.0,1,2,0,1,3,80
37,4.6,4.6820319502057455,1912335.0,19.0,6.0,5,1,0,1,14,170
23,4.8,3.0589686156370437,1860485.0,12.0,0.0,2,0,0,0,5,65
22,4.6,1.572533729286321,1909445.0,8.0,1.0,2,2,0,1,8,70
26,4.9,10.64201906419996,1867685.0,21.0,2.0,5,1,1,1,11,130
30,4.6,3.1162385581768866,1838890.0,11.0,1.0,3,0,0,1,1,130
30,4.8,12.419572625827143,1848965.0,23.0,1.0,2,2,0,1,5,105
26,4.7,7.60180033473793,1883535.0,17.0,5.0,3,3,1,1,8,75
26,4.5,9.121350389794664,1854735.0,23.0,3.0,2,2,1,1,6,80
30,4.7,10.881463659821872,1884975.0,23.0,4.0,1,2,1,0,1,95
37,4.6,5.959019072169318,1863370.0,16.0,5.0,4,3,0,1,5,85
29,4.3,1.5091393275325462,1853290.0,11.0,5.0,2,0,0,1,4,180
39,4.6,6.29013467763468,1863370.0,15.0,5.0,2,3,1,1,1,125
21,4.7,10.255054073729376,1913775.0,23.0,5.0,3,2,0,1,4,110
31,4.8,7.761284984440735,1889295.0,21.0,1.0,1,1,0,1,13,230
39,4.9,17.07799287216204,1870570.0,19.0,0.0,1,1,2,0,9,145
23,4.0,7.790336733567704,1860490.0,23.0,0.0,5,2,0,0,2,80
28,5.0,9.313528459380548,1869130.0,19.0,1.0,1,1,0,1,3,125
22,4.9,19.673499764474943,1908015.0,17.0,2.0,5,3,1,1,11,105
34,4.0,3.12109153947145,1909445.0,9.0,1.0,2,2,0,1,0,135
26,4.4,12.209907712718547,1910885.0,20.0,0.0,1,1,0,1,14,170
24,4.7,7.601876617115989,1869135.0,20.0,1.0,2,1,0,1,14,150
22,4.6,11.007734763744617,1837450.0,19.0,2.0,4,3,2,1,13,140
32,4.3,10.905970180191666,1873450.0,20.0,5.0,5,1,0,1,14,210
32,4.7,6.242010014712012,1909450.0,14.0,1.0,1,0,1,1,11,160
28,4.8,20.851557402660557,1870575.0,19.0,0.0,2,3,1,1,1,95
26,4.2,20.182728669258125,1848965.0,22.0,1.0,2,1,0,1,8,195
34,4.1,3.145067434621583,1880645.0,10.0,0.0,2,2,0,1,2,105
33,4.8,1.5322206834602052,1853290.0,11.0,5.0,5,0,0,1,10,45
39,4.9,17.137414711878986,1851855.0,22.0,6.0,1,2,0,1,14,100
25,4.7,13.989532157306375,1873450.0,19.0,5.0,0,3,0,1,14,55
25,4.9,4.6575909554297805,1853295.0,22.0,5.0,2,1,2,0,10,14
22,5.0,3.1045718665451782,1841775.0,9.0,6.0,2,2,1,1,2,95
27,4.6,2.9377377563016864,1912325.0,11.0,6.0,3,0,1,1,13,145
31,4.7,12.098699936279857,1884975.0,23.0,4.0,3,2,1,1,11,145
30,4.9,1.5147885720051273,1874895.0,9.0,4.0,5,2,1,1,7,105
32,4.9,1.5545063790428728,1877775.0,8.0,2.0,1,2,1,1,4,115
37,4.9,4.544232356931077,1850410.0,21.0,0.0,0,1,0,0,13,115
38,5.0,1.520455689583788,1860485.0,9.0,0.0,1,2,0,1,0,135
35,4.9,17.098467518755893,1857615.0,22.0,2.0,3,2,0,1,13,205
30,4.6,1.4898285870179706,1844655.0,10.0,4.0,4,2,0,1,2,120
29,4.8,7.8626681674103684,1863370.0,17.0,5.0,3,3,0,1,10,25
26,4.8,2.9796333006391293,1880645.0,11.0,0.0,5,0,2,1,8,60
24,4.8,19.471424915064745,1905130.0,22.0,4.0,1,2,1,1,12,75
36,4.7,9.075352487619899,1856175.0,20.0,3.0,3,1,0,1,13,130
36,4.1,13.612451541411557,1851855.0,17.0,6.0,1,3,0,1,2,170
33,4.7,1.5263954607692642,1909445.0,9.0,1.0,2,2,1,3,3,105
31,5.0,9.079930407559079,1912335.0,20.0,6.0,4,1,1,0,0,145
36,4.0,4.656607046012821,1847535.0,21.0,2.0,5,1,1,0,12,155
33,4.7,3.1053555451188637,1844645.0,8.0,4.0,4,2,1,1,9,75
20,4.7,3.105268883133742,1874890.0,11.0,4.0,5,2,0,1,7,95
37,4.9,16.72076404537099,1882085.0,22.0,6.0,2,2,1,1,10,15
29,4.9,16.388478196037884,1882085.0,20.0,6.0,5,1,0,0,8,100
29,4.8,6.049956259946466,1841775.0,15.0,6.0,4,3,0,0,7,90
39,4.6,19.36427479298585,1887855.0,20.0,2.0,0,1,0,0,8,120
50,6.0,2878.7247774285693,1869130.0,,,6,4,2,1,11,95
29,4.9,12.580267822400963,1864805.0,21.0,4.0,0,1,0,3,5,75
29,5.0,4.589124571257244,1869130.0,17.0,1.0,2,3,1,1,3,125
23,4.6,13.760880474936114,1867685.0,18.0,2.0,5,3,2,0,15,90
28,4.7,17.072871906399556,1857605.0,22.0,2.0,4,1,0,0,12,150
38,4.1,12.100157238168938,1879215.0,21.0,1.0,2,1,1,1,9,210
32,4.7,10.756165907453589,1854725.0,18.0,4.0,5,3,0,2,1,245
38,4.2,12.29378731203682,1861925.0,18.0,6.0,2,3,0,1,9,230
24,4.8,7.660957436559021,1847530.0,17.0,2.0,3,3,2,1,3,75
26,4.6,1.5324173514302288,1886405.0,8.0,3.0,1,2,0,0,2,90
26,5.0,10.641057010178418,1879210.0,19.0,1.0,0,1,1,0,5,115
35,4.4,12.07439552568561,1873445.0,19.0,5.0,5,1,0,1,11,155
24,5.0,6.217824017922212,1863365.0,13.0,5.0,4,0,1,1,1,130
38,4.6,6.217860689144307,1841775.0,15.0,6.0,3,3,0,0,10,17
26,4.5,20.44292976252901,1861930.0,21.0,6.0,1,1,0,1,15,80
23,4.6,12.434913132379245,1854725.0,17.0,4.0,0,3,1,0,2,75
32,4.9,1.5580772559330351,1838895.0,8.0,1.0,0,2,0,1,9,70
23,4.7,9.435201537430714,1886410.0,19.0,3.0,0,1,2,0,0,60
24,4.5,12.073616371381316,1867685.0,19.0,2.0,5,1,1,1,11,130
33,4.8,6.050438648835732,1877765.0,16.0,2.0,5,3,0,1,4,150
34,4.3,13.970632221184006,1848975.0,17.0,1.0,1,3,0,0,14,220
33,4.5,19.839642357285015,1910885.0,23.0,0.0,3,2,1,1,4,130
34,4.6,12.43584244017328,1840335.0,23.0,0.0,2,2,2,1,13,85
35,4.2,1.5580766213086716,1886410.0,11.0,3.0,4,0,0,1,12,155
36,4.6,14.15280068944862,1857610.0,22.0,2.0,5,2,1,1,2,120
32,4.5,9.348206267361391,1844650.0,21.0,4.0,5,1,1,1,15,150
38,4.7,16.85352490584544,1857610.0,20.0,2.0,4,1,0,1,4,245
35,4.9,6.217735074214348,1886415.0,14.0,3.0,3,0,2,1,6,130
27,4.8,16.901828274275406,1851855.0,21.0,6.0,4,1,0,1,14,155
37,4.4,6.050551152462876,1847530.0,12.0,2.0,1,0,0,2,5,245
32,4.8,20.44292976252901,1874895.0,23.0,3.0,0,2,2,1,2,115
22,4.9,6.29013467763468,1889285.0,12.0,1.0,2,0,1,1,14,50
34,4.7,7.601308045983357,1853295.0,18.0,5.0,0,3,2,3,13,120
23,5.0,1.513073455729525,1872010.0,9.0,6.0,4,2,1,1,10,13
33,5.0,13.96960642768458,1867695.0,20.0,2.0,3,1,0,1,13,225
26,4.7,2.930180183062264,1912325.0,11.0,6.0,2,0,0,1,12,50
34,4.6,5.9587562421893265,1860490.0,12.0,0.0,3,0,0,0,0,165
33,4.1,12.29378731203682,1887845.0,20.0,2.0,5,1,0,0,10,40
36,4.2,8.811839531569467,1912335.0,19.0,6.0,5,1,0,1,10,42
34,5.0,7.661250453808297,1866255.0,22.0,3.0,5,1,0,0,13,150
38,4.9,13.989852322089257,1873455.0,0.0,5.0,0,2,2,1,5,105
38,4.9,16.902609492881677,1867685.0,18.0,2.0,4,3,0,1,0,225
24,4.5,1.5322885596942126,1872010.0,8.0,6.0,4,2,0,0,13,50
33,4.1,19.688565914789702,1848970.0,21.0,1.0,3,1,0,1,1,215
22,4.7,19.618968653878262,1857615.0,19.0,2.0,0,1,0,0,8,90
35,3.7,10.867434750937747,1857605.0,18.0,2.0,1,3,1,1,4,160
33,4.3,12.292622739442963,1864805.0,23.0,4.0,4,2,1,1,15,155
36,4.9,7.631500138051357,1912325.0,23.0,6.0,3,2,0,0,3,85
25,4.5,7.772618958964863,1847535.0,19.0,2.0,1,1,0,1,6,120
27,5.0,1.536906134034303,1883535.0,11.0,5.0,1,0,1,1,4,120
28,4.7,5.9529046136306,1906570.0,15.0,3.0,1,3,0,1,13,130
33,4.8,4.610613705052655,1872005.0,17.0,6.0,3,3,2,1,6,80
25,5.0,6.050033592458703,1866245.0,13.0,3.0,5,0,1,0,11,85
35,4.9,10.445219519730212,1905130.0,22.0,4.0,3,2,0,1,6,205
35,4.6,12.580267822400963,1861925.0,23.0,6.0,5,2,2,0,14,125
20,5.0,7.6608956642418224,1860485.0,19.0,0.0,1,1,0,1,9,140
35,4.5,13.682511992314726,1843205.0,19.0,5.0,2,1,0,1,6,145
29,4.9,4.674173521866281,1847530.0,22.0,2.0,3,2,0,1,13,95
30,4.9,10.868244074540835,1857605.0,23.0,2.0,2,2,1,1,12,80
35,4.9,12.580267822400963,1846090.0,18.0,3.0,3,3,0,1,11,175
33,4.4,10.906414500350794,1867690.0,19.0,2.0,3,3,0,1,1,205
34,4.7,20.44292976252901,1905135.0,23.0,4.0,5,2,0,1,13,90
20,4.7,16.851371030914212,1854730.0,19.0,4.0,0,1,0,0,7,55
23,4.8,7.54997184471634,1909445.0,21.0,1.0,2,1,0,0,15,100
31,4.6,1.572533729286321,1877770.0,9.0,2.0,4,2,0,1,8,145
25,4.7,12.234645517155798,1857605.0,19.0,2.0,4,1,1,0,4,210
34,4.0,6.209141643213009,1850405.0,15.0,0.0,4,0,0,1,10,31
31,4.2,3.0594028768209838,1853290.0,10.0,5.0,5,2,0,0,1,160
22,4.8,12.464390099643042,1879215.0,20.0,1.0,5,1,1,1,13,120
27,4.5,9.181151801248024,1841765.0,18.0,6.0,3,3,1,0,5,55
28,4.8,6.175413559946173,1909445.0,12.0,1.0,0,0,0,1,5,80
31,4.6,8.942954308598226,1841765.0,23.0,6.0,4,2,0,1,13,120
34,4.8,7.772596236164787,1838885.0,18.0,1.0,3,3,0,0,14,125
39,4.6,7.660692882261043,1883530.0,20.0,5.0,4,1,1,1,7,180
28,4.6,7.763196932715944,1889295.0,17.0,1.0,4,3,0,0,9,70
31,4.6,12.257619701209578,1848975.0,20.0,1.0,0,1,0,1,9,150
26,3.4,19.975632175541914,1884975.0,22.0,4.0,0,2,0,1,12,205
32,4.0,19.917359352866203,1873445.0,20.0,5.0,1,1,0,0,2,190
36,4.9,19.917248415728803,1848975.0,22.0,1.0,0,2,1,1,5,95
21,5.0,10.641042055468692,1851845.0,18.0,6.0,4,3,0,0,7,140
27,5.0,13.89640627144465,1910895.0,20.0,0.0,5,1,1,3,12,105
36,4.4,12.43523852372965,1840335.0,21.0,0.0,4,1,1,0,6,240
28,4.8,9.348356419300423,1841765.0,23.0,6.0,3,2,1,0,4,65
31,4.6,19.36338289365832,1843215.0,23.0,5.0,2,2,1,1,7,75
37,3.5,12.20988938248318,1908010.0,20.0,2.0,2,1,0,1,7,220
38,4.6,1.5125236323325255,1863365.0,9.0,5.0,4,2,1,1,15,90
27,4.8,3.145067434621583,1860495.0,11.0,0.0,0,0,0,1,12,70
35,4.2,13.972751063504559,1843215.0,21.0,5.0,1,1,1,1,13,175
28,4.2,19.916194656540203,1840335.0,20.0,0.0,4,1,1,1,15,200
36,5.0,1.489777721651655,1838895.0,9.0,1.0,0,2,0,0,8,60
30,4.8,13.76661690820274,1843205.0,19.0,5.0,4,1,1,1,0,215
28,4.9,2.979750394372844,1880655.0,8.0,0.0,0,2,1,1,6,85
38,4.8,10.564405615161895,1873450.0,21.0,5.0,0,1,2,1,3,95
33,4.9,10.602504075104976,1851855.0,19.0,6.0,3,1,0,1,5,220
30,4.5,12.073616371381316,1879210.0,19.0,1.0,0,3,1,0,15,125
37,5.0,6.242088049788142,1915205.0,12.0,4.0,5,0,0,1,14,170
27,4.6,1.5147814055665174,1860495.0,11.0,0.0,1,0,0,1,7,130
20,4.6,2.9802493849187557,1850415.0,9.0,0.0,0,2,0,1,0,60
39,5.0,3.040666798077057,1844645.0,10.0,4.0,2,2,1,1,0,110
22,5.0,12.580267822400963,1848965.0,21.0,1.0,3,1,1,1,11,220
33,4.2,9.176379825815138,1874890.0,18.0,4.0,2,3,0,1,6,160
31,4.2,8.790247271593106,1909455.0,17.0,1.0,5,3,0,1,4,165
25,4.7,1.4883231072639644,1906565.0,8.0,3.0,5,2,0,0,11,85
25,4.9,1.5321547990764786,1866245.0,11.0,3.0,5,0,1,1,8,145
26,4.2,17.097651549864548,1848965.0,19.0,1.0,4,1,1,1,15,210
26,4.7,13.631339548300275,1846085.0,19.0,3.0,1,1,1,1,14,135
39,4.1,7.448303502970493,1869125.0,20.0,1.0,2,1,0,1,0,200
32,4.7,11.007734763744617,1851845.0,23.0,6.0,4,2,1,1,14,150
36,4.2,3.1051455399287056,1841765.0,11.0,6.0,3,0,0,1,12,160
34,4.9,1.5127140854704322,1889290.0,8.0,1.0,3,2,0,1,9,95
29,4.3,16.90165909457258,1846090.0,21.0,3.0,5,1,0,1,1,165
31,4.8,7.573406195224182,1844655.0,18.0,4.0,2,3,2,0,15,145
39,4.9,3.1091253358399578,1866255.0,10.0,3.0,1,2,1,1,8,115
32,4.8,20.087481165167556,1905125.0,18.0,4.0,1,3,0,1,14,195
24,4.8,3.104556052438096,1847525.0,10.0,2.0,0,2,0,1,14,85
34,4.7,6.29013467763468,1909445.0,15.0,1.0,0,3,1,1,13,95
20,4.9,19.37374583495492,1843205.0,22.0,5.0,4,2,1,1,15,125
34,4.5,3.1089881501684506,1841770.0,8.0,6.0,4,2,1,1,2,75
20,4.5,12.351181659045789,1908015.0,19.0,2.0,2,1,1,1,9,145
35,4.6,16.635518179509837,1846090.0,19.0,3.0,5,1,0,1,14,185
34,4.8,6.209259882041872,1853285.0,14.0,5.0,3,0,0,1,2,135
24,4.7,16.847895631642253,1879215.0,23.0,1.0,4,2,2,1,0,100
32,4.9,9.074821802568852,1841775.0,22.0,6.0,4,2,1,1,4,95
34,4.9,17.074904532035713,1887845.0,22.0,2.0,5,2,1,0,13,140
25,4.3,19.975152579495532,1882090.0,21.0,6.0,2,1,0,1,5,190
24,4.4,3.1162479956299673,1853285.0,10.0,5.0,5,2,0,1,8,80
33,4.5,3.109059104393369,1841765.0,12.0,6.0,5,0,1,1,11,145
26,5.0,6.29013467763468,1880655.0,16.0,0.0,5,3,0,1,9,135
30,4.8,9.435201537430714,1906565.0,17.0,3.0,2,3,1,1,2,165
32,4.9,20.44292976252901,1887845.0,18.0,2.0,0,3,1,1,5,85
30,4.8,3.1046911695399038,1880650.0,11.0,0.0,3,0,1,0,15,125
35,4.2,1.552331352726081,1874885.0,9.0,4.0,1,2,0,1,6,115
24,4.8,17.29786575291325,1882085.0,19.0,6.0,5,1,0,1,4,120
36,4.9,12.463970105023904,1873450.0,21.0,5.0,2,1,0,0,8,180
30,4.9,19.663125922534896,1853290.0,23.0,4.0,4,2,1,1,7,135
35,4.2,6.209250269756872,1838895.0,13.0,1.0,5,0,0,1,9,170
20,4.8,4.657672650623545,1850410.0,23.0,0.0,1,2,1,1,12,70
33,4.8,10.72504264384306,1879205.0,22.0,1.0,0,2,0,1,12,150
27,4.8,3.108983787513406,1883525.0,11.0,5.0,3,0,0,0,13,150
22,4.1,1.5125686168842198,1877770.0,8.0,2.0,5,2,0,1,2,130
22,4.7,10.683393573517062,1905135.0,21.0,4.0,1,1,1,0,6,130
36,4.1,19.88997830374344,1867685.0,20.0,2.0,5,1,0,1,12,250
22,4.6,4.674280112157379,1869135.0,22.0,1.0,1,2,0,1,6,65
21,4.9,9.121874253616898,1856165.0,21.0,3.0,3,1,1,1,0,145
34,4.9,4.674280112157379,1856170.0,23.0,3.0,5,2,0,1,1,115
36,4.7,13.40647565433019,1846085.0,21.0,3.0,4,1,0,1,1,235
39,4.4,3.1162880555409944,1838895.0,10.0,1.0,5,2,0,1,1,100
39,4.6,6.147127365910595,1872005.0,16.0,6.0,4,3,1,1,8,90
34,5.0,3.0643356747968533,1883535.0,8.0,5.0,0,2,1,1,0,50
20,4.9,6.128639386843045,1866245.0,16.0,3.0,2,3,0,1,14,120
25,4.8,12.25701219409813,1840325.0,17.0,0.0,1,3,0,1,7,110
33,4.9,19.97564217448985,1864805.0,23.0,4.0,4,2,1,1,6,145
29,4.8,19.83965909370899,1913770.0,20.0,5.0,5,1,0,1,6,90
35,4.9,13.988777563349286,1873450.0,17.0,5.0,5,3,0,1,15,150
24,4.6,20.86362506156607,1837450.0,18.0,2.0,3,3,0,1,9,205
39,4.8,10.683827860847892,1908005.0,23.0,2.0,5,2,0,1,8,140
26,4.7,10.703215446671857,1848975.0,21.0,1.0,3,1,0,1,5,205
34,3.9,14.022476786450992,1846085.0,21.0,3.0,5,1,1,1,1,190
33,4.4,9.263231656574526,1906570.0,23.0,3.0,1,2,0,1,8,105
38,4.3,1.5147861398649296,1841775.0,11.0,6.0,4,0,0,1,1,185
22,4.6,4.46479590112666,1912330.0,21.0,6.0,0,1,2,0,8,85
39,4.8,3.105363416194922,1856165.0,10.0,3.0,3,2,0,0,7,110
36,4.5,4.537843333696388,1860490.0,23.0,0.0,3,2,0,1,9,95
23,4.7,1.509467584367178,1877775.0,11.0,2.0,0,2,0,0,9,100
23,4.8,3.0732024062611822,1866245.0,10.0,3.0,3,2,0,1,5,75
30,4.8,1.5522330405305722,1883535.0,9.0,5.0,4,2,1,1,2,75
35,4.7,5.992191829586483,1912325.0,14.0,6.0,3,0,1,1,3,145
36,4.6,1.5323596444882273,1863370.0,8.0,5.0,1,2,0,1,14,125
26,4.8,10.757108800258132,1876325.0,18.0,3.0,1,3,0,1,10,27
26,4.6,13.787603106955784,1846085.0,22.0,3.0,2,2,0,0,0,80
28,4.6,6.29013467763468,1909445.0,13.0,1.0,5,0,1,1,6,90
27,4.5,4.590769055748738,1856165.0,19.0,3.0,0,1,1,0,4,65
29,4.6,10.427668815941242,1846090.0,20.0,3.0,1,1,0,1,15,100
23,4.9,4.469362226704516,1872010.0,18.0,6.0,0,3,1,0,9,60
29,4.9,6.128249797982013,1863375.0,13.0,5.0,3,0,1,0,14,115
28,4.8,6.29013467763468,1886410.0,16.0,3.0,4,3,0,1,13,145
38,4.5,16.15327446861657,1910885.0,17.0,0.0,5,3,0,1,1,160
33,5.0,6.058874461145507,1856175.0,13.0,3.0,2,0,1,1,0,165
31,4.7,20.253518127453113,1854725.0,22.0,4.0,1,2,0,1,8,125
36,4.7,6.29013467763468,1909450.0,15.0,1.0,3,3,1,0,7,80
23,4.8,12.580267822400963,1848965.0,18.0,1.0,3,3,1,1,2,155
27,4.9,16.851371030914212,1846095.0,21.0,3.0,1,1,0,1,9,140
36,4.7,2.979521049499924,1866250.0,11.0,3.0,4,0,0,1,8,130
21,4.8,4.469223038792308,1872010.0,20.0,6.0,2,1,1,1,3,85
38,4.4,16.384900933459228,1864815.0,22.0,4.0,3,1,0,1,7,225
27,4.8,19.663125922534896,1870570.0,22.0,0.0,1,2,2,1,13,50
29,4.7,1.514793721388757,1856175.0,11.0,3.0,4,0,0,0,11,150
36,4.1,4.544215521132343,1856175.0,22.0,3.0,2,2,0,1,13,155
21,4.8,9.326616887755375,1850415.0,21.0,0.0,5,1,0,1,5,65
28,4.7,12.42059924680664,1861930.0,22.0,6.0,0,2,0,1,15,120
20,4.7,3.026096197898999,1863375.0,9.0,5.0,3,2,0,1,11,80
29,4.7,4.596701982329869,1886410.0,19.0,3.0,2,1,1,0,4,75
27,4.6,7.601027931404884,1841765.0,18.0,6.0,2,3,0,0,3,70
33,4.6,4.395557447433939,1912325.0,17.0,6.0,2,3,0,1,13,130
20,4.9,4.596477246826326,1847530.0,17.0,2.0,2,3,0,1,12,130
27,4.8,9.054052950169497,1866255.0,17.0,3.0,3,3,0,1,2,110
24,4.9,9.055848504226429,1841765.0,18.0,6.0,3,3,0,0,2,125
38,4.7,3.0644857806760535,1847535.0,10.0,2.0,0,2,0,1,14,100
23,4.5,7.66101794664148,1844650.0,19.0,4.0,2,3,0,0,9,90
24,4.8,9.0554769335006,1889290.0,19.0,1.0,5,1,1,1,0,90
30,4.0,19.675003918662792,1913775.0,22.0,5.0,4,1,0,1,3,195
23,4.9,19.976746466954737,1861925.0,17.0,6.0,3,3,0,1,1,150
28,4.8,8.790235466323805,1915210.0,22.0,4.0,5,2,1,3,8,70
23,4.7,4.657591594952301,1869125.0,19.0,1.0,2,1,0,1,11,150
20,4.6,19.661098170299198,1848970.0,18.0,1.0,1,3,1,1,12,145
29,4.7,2.937138138379087,1915205.0,11.0,4.0,4,0,1,1,0,150
39,4.8,19.65875217196504,1867690.0,22.0,2.0,0,2,1,0,2,75
37,4.3,10.757536302641865,1848970.0,18.0,1.0,1,3,1,1,13,185
36,4.8,6.037116126732456,1880650.0,16.0,0.0,0,3,1,1,1,115
32,4.9,6.29013467763468,1915205.0,13.0,4.0,5,0,0,1,9,150
24,4.6,6.081142187746012,1866245.0,13.0,3.0,4,0,2,1,11,105
26,4.5,9.326940869812143,1889295.0,19.0,1.0,3,1,0,1,12,130
38,4.7,12.162012260678955,1840325.0,20.0,0.0,0,1,0,1,3,180
34,4.9,6.036610249816451,1874890.0,12.0,4.0,1,0,0,1,3,150
29,4.4,19.65962528368427,1864815.0,19.0,4.0,3,1,0,1,15,160
31,4.5,16.38385607184808,1864810.0,23.0,4.0,0,2,0,0,11,130
39,4.8,16.38598063528554,1867685.0,22.0,2.0,5,2,0,1,9,145
25,4.8,13.973207156405252,1843205.0,17.0,5.0,2,3,1,1,11,130
24,5.0,13.610877575672198,1846090.0,22.0,3.0,4,2,1,1,1,130
32,4.8,6.118933768642428,1886410.0,14.0,3.0,5,0,0,1,4,245
27,4.8,9.07434222926449,1841770.0,23.0,6.0,4,2,0,1,6,75
20,4.7,3.0734222587643045,1872010.0,9.0,6.0,4,2,0,1,13,75
20,4.0,16.787874845260117,1908010.0,21.0,2.0,1,1,0,0,5,175
29,4.8,6.217860329667253,1847535.0,15.0,2.0,0,3,2,1,3,55
34,4.8,13.61116354777465,1846085.0,21.0,3.0,0,1,1,1,9,85
27,5.0,10.279929645180921,1908015.0,21.0,2.0,1,1,0,1,8,140
30,4.9,7.803338533820035,1906570.0,21.0,3.0,4,1,1,1,7,150
31,3.8,11.91712870001259,1864810.0,20.0,4.0,2,1,0,1,2,205
29,4.7,9.435201537430714,1856170.0,17.0,3.0,5,3,0,0,3,120
34,4.9,10.725127399399225,1837445.0,17.0,2.0,4,3,0,1,10,30
33,4.7,1.552216563717113,1877765.0,9.0,2.0,5,2,0,0,2,125
29,4.7,6.053660476427297,1906575.0,16.0,3.0,1,3,1,1,2,145
38,4.4,20.183481365845186,1854725.0,21.0,4.0,5,1,0,1,13,215
20,4.3,7.7725232004434295,1863375.0,23.0,5.0,5,2,0,1,10,25
29,4.6,4.528570754218756,1850405.0,22.0,0.0,2,2,1,0,7,65
31,4.9,20.887400289948943,1908015.0,22.0,2.0,5,2,0,1,2,110
37,5.0,4.469362226704516,1856165.0,20.0,3.0,1,1,0,1,5,125
32,5.0,4.610120317988261,1869135.0,21.0,1.0,4,1,1,1,11,140
30,4.6,9.0554769335006,1856165.0,0.0,3.0,3,2,1,1,5,80
28,4.6,13.613850325840419,1879215.0,17.0,1.0,3,3,1,1,11,160
36,4.2,3.073462803868858,1866255.0,9.0,3.0,2,2,0,1,3,115
27,4.2,9.315028811002955,1846090.0,23.0,2.0,2,2,0,1,10,29
27,4.7,1.4652016012563978,1912335.0,10.0,6.0,1,2,0,0,3,85
21,5.0,4.632302885852554,1909455.0,21.0,1.0,2,1,0,1,0,180
24,4.5,7.683332672259472,1844655.0,23.0,4.0,1,2,2,1,4,60
39,4.9,5.958965689667193,1838890.0,12.0,1.0,3,0,0,1,5,170
22,4.6,3.064427093024872,1877770.0,10.0,2.0,3,2,0,1,4,120
27,4.5,16.827472773146095,1843215.0,23.0,5.0,5,2,0,1,13,105
34,4.8,5.860255823072172,1912335.0,16.0,6.0,1,3,1,1,8,135
25,5.0,1.5527001583674398,1841775.0,8.0,6.0,2,2,1,1,4,60
27,4.9,9.435201537430714,1915205.0,18.0,4.0,5,3,1,1,15,140
25,4.6,10.923808413419035,1913770.0,21.0,5.0,0,1,0,0,4,95
29,4.7,17.077949437324616,1851850.0,19.0,6.0,0,3,0,0,14,90
27,4.8,12.079324698379555,1913765.0,21.0,5.0,3,1,0,1,5,225
36,4.7,4.674184358398377,1838895.0,20.0,1.0,2,1,0,1,8,150
38,4.8,6.054765377624445,1912330.0,15.0,6.0,5,3,1,1,7,170
38,4.9,12.463962426993913,1876330.0,22.0,3.0,2,2,1,0,14,145
35,4.8,9.263056833399029,1906565.0,22.0,3.0,0,1,0,1,11,130
35,3.9,19.975152579495532,1884970.0,20.0,4.0,0,1,0,1,7,165
25,4.8,14.021756535050493,1854725.0,19.0,4.0,5,1,1,1,1,130
35,4.7,4.561269432005461,1866255.0,20.0,3.0,0,1,2,1,1,120
25,4.6,1.5147873459323735,1838895.0,11.0,1.0,2,0,0,0,3,50
34,4.9,20.18269322461139,1854725.0,23.0,4.0,5,2,0,1,1,100
37,4.2,19.620419296539986,1884970.0,20.0,4.0,2,1,0,0,7,205
34,4.0,1.572533729286321,1841770.0,11.0,6.0,2,0,2,1,0,170
31,4.2,20.253584375809147,1870570.0,19.0,0.0,1,1,1,3,9,160
21,4.9,11.916705005077658,1851845.0,18.0,6.0,5,3,0,0,7,110
35,4.7,9.435201537430714,1912325.0,20.0,6.0,1,1,2,1,6,145
21,4.9,13.583302501334016,1848970.0,19.0,1.0,2,1,2,1,7,105
39,4.2,13.582342704260105,1848970.0,17.0,1.0,2,3,0,1,2,240
35,4.9,1.5125746930783428,1872010.0,10.0,6.0,1,2,1,0,5,100
36,4.9,7.8626681674103684,1850415.0,22.0,0.0,0,2,0,1,1,140
36,4.8,7.790426271963797,1884975.0,23.0,3.0,0,2,0,1,5,145
30,4.0,1.552216563717113,1880650.0,8.0,0.0,5,2,0,1,10,34
30,4.2,3.0405415100027917,1866250.0,11.0,3.0,5,0,2,1,4,165
